ICA_00	ICA_01	ICA_02	ICA_03	ICA_04	ICA_05	ICA_06	ICA_07	ICA_08	ICA_09	ICA_10	ICA_11	ICA_12	ICA_13	ICA_14
0.7840248969442697	-1.4048801598769267	-0.783074552825129	-0.45950839803177823	-0.6939099536974486	0.34337959642295046	-1.0521487107890242	-1.4493428921363054	-0.7715424109347441	-2.0878403898005047	-0.20902616660975368	0.35214115178345207	0.13110145951128693	-0.3170626719117634	-0.7355270406760915
1.0621072096508613	-1.15193858426994	0.21783355615004235	0.42226389841877615	-0.29759958262497155	0.5846543767997374	-0.7991371039311154	-2.5036545870723845	-0.7274145892331273	-1.3575278667061528	0.5458677128077452	-0.3791530869291757	0.15515337429124065	-1.1596466149306206	0.10512678432628215
1.372178974987471	-2.4200579112774596	2.2553082178359563	0.2546186472460283	1.2501278537343676	0.7972806842382186	0.7913439222831705	-3.0806171830008386	1.1270999870782947	0.08977529534395441	-1.5703785936488226	0.14597194488657722	-0.210525235985227	-1.1564247581929072	-0.34168764724216083
-1.97783029231686	-1.9315750227417263	0.9630811465250035	-1.3572199275706294	-3.2304308833317217	-1.687668027675897	2.74247069251988	-1.3266499791606772	0.8703960922049174	-0.7775746721737408	-0.7286563739542911	-0.03910253918903777	-0.905035669806023	-0.08695565340662956	-0.6793480449900944
-2.246742591180704	-1.926346367629262	0.14832431905297652	-1.3655406089265587	-1.2088390564240117	-1.6123695036056902	1.7936703831752865	-0.20307732023580796	-1.1794375516387465	-0.7398481272313194	0.09903440763341918	-0.11877982886762943	-1.5524022527650354	-0.18567547017250857	-0.4113246604152932
-2.4122299828394906	-1.5698707462171264	-0.445487678677744	-0.2904112537379189	0.22912172205430614	-1.6182447691254045	1.4053707640471993	-0.24790738432502613	-0.787876519413308	0.2610802764767091	1.2343950890151731	-1.5415339376682469	-2.127143296649395	-1.534030849401137	0.46197604090582445
-2.344364079332095	-1.4426095266176837	0.006382704229421002	-0.5550757280779285	1.3887921319375207	-1.434010674408051	1.178342961923651	0.07286665431685847	1.569203248229785	-0.09578636468431018	0.9269390227058377	-1.9728550383668542	-1.9878325072751635	-1.2651660022726012	0.7995139913081987
-1.4276454303057449	-0.4853965116509529	2.5731983468056274	-0.7567027646427056	1.2215201809807277	0.9251289223676209	-0.447140192429543	-0.06790011461227405	1.109416420087374	-2.012974899369547	0.9485686730850253	-0.4117009185255665	-1.0812224088903215	0.5973676793910775	0.8519237508713992
-0.4449904388025206	-0.7265689355662591	0.806506064944462	-0.17403079217808015	0.41252091988851536	1.439840445331721	-0.4410890761703873	-0.363835313924785	-1.3850755310466534	-0.7138389503245909	0.09997579414419044	1.6028701832805812	-0.7261684319038392	-0.27141541785580886	1.4583811390865664
-0.9613008350640305	-0.8295861331614243	0.5468905782714726	0.4561184041185114	-1.3983414090849908	0.6186611845210903	0.462882862859895	0.11192325751007409	0.7693000858639617	0.5949498619423126	-0.87271349423903	1.2985535894617586	-0.8719325229791106	-1.6447926620841657	1.5664582024815454
